,Unnamed: 0,Year,Team1,Team2,Toss_won,Decision,Venue,Time,Ump1,Ump2,Ump3,Ref,Squad1,Squad2,Team_1_A,Team_1_B,Team_1_C,Team_1_D,Team_1_E,Team1_F,Team1_G,Team1_H,Team1_I,Team1_J,Team1_K,Team_2_A,Team_2_B,Team_2_C,Team_2_D,Team_2_E,Team2_F,Team2_G,Team2_H,Team2_I,Team2_J,Team2_K,Form1,Form2,Winner,Team_1_Balance,Team_2_Balance,Home
389,389,2013,KXIP,MI,0,1,"Himachal Pradesh Cricket Association Stadium, Dharamsala",4:00 PM,Kumar Dharmasena,Nandan,Sundaram Ravi,Roshan Mahanama,"['Adam Gilchrist', 'Shaun Marsh', 'Azhar Mahmood', 'Mandeep Singh', 'David Miller', 'Manan Vohra', 'Gurkeerat Singh Mann', 'Piyush Chawla', 'Praveen Kumar', 'Parvinder Awana', 'Sandeep Sharma']","['Aditya Tare', 'Glenn Maxwell', 'Dinesh Karthik', 'Rohit Sharma', 'Kieron Pollard', 'Ambati Rayudu', 'Harbhajan Singh', 'Nathan Coulter-Nile', 'Lasith Malinga', 'Rishi Dhawan', 'Dhawal Kulkarni']",0.4888888888888889,0.2333333333333333,0.26666666666666666,0.2,0.3,3.6973297241371297,4.465491940621034,4.602505515373208,0.2461438514866749,1.3480044249557501,-2.9552468588502716,0.5913978494623656,0.3225806451612903,0.27956989247311825,0.3333333333333333,0.26881720430107525,2.9204196084653367,2.793366939883092,6.100363690068263,-0.4958224998077129,-0.5230086637701501,-2.613146023171656,10,10,1,0.9199308359102985,0.935571885443332,2.0
390,390,2013,RCB,CSK,0,1,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Chettithody Shamshuddin,Rod Tucker,Subrat Das,Andy Pycroft,"['Saurabh Tiwary', 'Chris Gayle', 'Virat Kohli', 'AB de Villiers', 'Moises Henriques', 'Lokesh Rahul', 'Ravi Rampaul', 'Vinay Kumar', 'Zaheer Khan', 'RP Singh', 'Jaydev Unadkat']","['Michael Hussey', 'Murali Vijay', 'Suresh Raina', 'S Badrinath', 'MS Dhoni', 'Ravindra Jadeja', 'Dwayne Bravo', 'Chris Morris', 'Ravichandran Ashwin', 'Jason Holder', 'Mohit Sharma']",0.5106382978723404,0.22340425531914893,0.2978723404255319,0.1914893617021277,0.3297872340425532,2.7558882563360094,3.0573557904689457,5.9518129804043305,3.9886342283323586,0.02076769641044418,2.154763957654986,0.6082474226804123,0.31958762886597936,0.29896907216494845,0.3608247422680412,0.25773195876288657,4.271033702312109,5.624981399553559,10.258328869583186,0.36104732584003296,-0.8869945228604736,-0.3888409605011527,0,5,1,0.9031595580373456,0.9406181788591036,1.0
391,391,2013,PWI,DC,1,0,"Maharashtra Cricket Association Stadium, Pune",4:00 PM,Nigel Llong,Simon Taufel,Vineet Kulkarni,Ranjan Madugalle,"['Robin Uthappa', 'Aaron Finch', 'Manish Pandey', 'Yuvraj Singh', 'Luke Wright', 'Angelo Mathews', 'Raiphi Gomez', 'Wayne Parnell', 'Bhuvneshwar Kumar', 'Ali Murtaza', 'Ashok Dinda']","['Mahela Jayawardene', 'Bharath Chipli', 'Virender Sehwag', 'David Warner', 'Ben Rohrer', 'CM Gautam', 'Irfan Pathan', 'Morne Morkel', 'Siddarth Kaul', 'Umesh Yadav', 'Shahbaz Nadeem']",0.2608695652173913,0.06521739130434782,0.21739130434782608,0.13043478260869565,0.15217391304347827,-0.8305476246172987,-0.3456687901627007,-0.6052791022685677,-0.30877992624034506,-0.030174404805438832,-1.5349162873733682,0.4725274725274725,0.24175824175824176,0.24175824175824176,0.16483516483516486,0.31868131868131866,2.9901423299903422,2.6629312164831296,4.61737642976267,1.0364142040134885,1.6058025833195348,-0.24763101671046395,5,0,1,0.9831306752582376,0.9096689324025358,1.0
392,392,2013,SRH,KKR,0,0,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,Asad Rauf,Sudhir Asnani,Anil Chaudhary,Raju Mukherjee,"['Parthiv Patel', 'Shikhar Dhawan', 'Hanuma Vihari', 'Cameron White', 'Karn Sharma', 'Biplab Samantray', 'Daren Sammy', 'Thisara Perera', 'Amit Mishra', 'Dale Steyn', 'Anand Rajan']","['Manvinder Bisla', 'Gautam Gambhir', 'Jacques Kallis', 'Yusuf Pathan', 'Eoin Morgan', 'Ryan ten Doeschate', 'Paras Dogra', 'Iqbal Abdulla', 'Sunil Narine', 'Pradeep Sangwan', 'Mohammed Shami']",0.5882352941176471,0.1176470588235294,0.5294117647058824,0.29411764705882354,0.35294117647058826,-2.0418909652807744,-1.4002812874287502,2.1272961319367587,0.8905373654037194,-2.8157180232928747,-1.345516428889774,0.4831460674157304,0.2696629213483146,0.2247191011235955,0.2247191011235955,0.2696629213483146,0.5923479268200702,1.0198355557317225,3.7927987024694896,-0.8928325841538871,0.6072174018741586,-2.153789168480446,5,0,1,0.9171307885779478,0.9353967605127972,1.0
393,393,2013,CSK,MI,1,0,"Arun Jaitley Stadium, Delhi",8:00 PM,Nigel Llong,Rod Tucker,Sundaram Ravi,Roshan Mahanama,"['Michael Hussey', 'Murali Vijay', 'Suresh Raina', 'MS Dhoni', 'Ravindra Jadeja', 'Dwayne Bravo', 'S Badrinath', 'Albie Morkel', 'Chris Morris', 'Ravichandran Ashwin', 'Mohit Sharma']","['Aditya Tare', 'Dwayne Smith', 'Dinesh Karthik', 'Rohit Sharma', 'Kieron Pollard', 'Ambati Rayudu', 'Mitchell Johnson', 'Harbhajan Singh', 'Lasith Malinga', 'Pragyan Ojha', 'Munaf Patel']",0.6020408163265306,0.3163265306122449,0.2959183673469388,0.35714285714285715,0.2551020408163265,4.9299665848990974,6.743062707550867,10.627356958848136,1.0077417179214592,-0.8722125047369047,-0.9162711123803466,0.5851063829787234,0.3191489361702128,0.2765957446808511,0.3297872340425532,0.26595744680851063,4.266082890213202,3.951154451929031,5.420716569501888,-0.06415104156300616,1.8410506106033664,-3.4561387755585544,0,0,1,0.9417880681856856,0.9368914350975076,2.0
394,394,2013,RR,SRH,0,0,"Arun Jaitley Stadium, Delhi",8:00 PM,Sundaram Ravi,Rod Tucker,Nigel Llong,Roshan Mahanama,"['Rahul Dravid', 'Ajinkya Rahane', 'Shane Watson', 'Sanju Samson', 'Stuart Binny', 'Brad Hodge', 'Dishant Yagnik', 'Kevon Cooper', 'James Faulkner', 'Vikramjeet Singh Malik', 'Siddharth Trivedi']","['Parthiv Patel', 'Shikhar Dhawan', 'Hanuma Vihari', 'Cameron White', 'Thisara Perera', 'Biplab Samantray', 'Daren Sammy', 'Karn Sharma', 'Amit Mishra', 'Dale Steyn', 'Ishant Sharma']",0.5444444444444444,0.3111111111111111,0.24444444444444444,0.2222222222222222,0.3333333333333333,4.716245296667898,4.973826766708894,3.843565169326319,-1.8529467438145533,-1.4649805895446282,-1.3049642718100818,0.6111111111111112,0.1111111111111111,0.5555555555555556,0.2777777777777778,0.3888888888888889,-0.3435535906326801,0.7747630716466327,4.987149190658449,1.2205444622884825,-4.41047304318614,-0.7327517317155731,0,10,1,0.9013810782187118,0.8948393168143698,2.0
395,395,2013,MI,RR,0,0,"Eden Gardens, Kolkata",8:00 PM,Chettithody Shamshuddin,Simon Taufel,Kumar Dharmasena,Ranjan Madugalle,"['Dwayne Smith', 'Aditya Tare', 'Dinesh Karthik', 'Rohit Sharma', 'Kieron Pollard', 'Ambati Rayudu', 'Harbhajan Singh', 'Mitchell Johnson', 'Lasith Malinga', 'Pragyan Ojha', 'Rishi Dhawan']","['Rahul Dravid', 'Ajinkya Rahane', 'Shane Watson', 'Sanju Samson', 'Stuart Binny', 'Brad Hodge', 'Dishant Yagnik', 'Kevon Cooper', 'James Faulkner', 'Vikramjeet Singh Malik', 'Siddharth Trivedi']",0.5789473684210527,0.3157894736842105,0.2736842105263158,0.3263157894736842,0.2631578947368421,6.178337684584596,5.961715402538951,8.689561329451099,-0.8114134149471592,0.4960910392143533,-2.6187957810647897,0.5494505494505495,0.3076923076923077,0.25274725274725274,0.21978021978021967,0.3406593406593407,4.716245296667898,4.973826766708894,3.843565169326319,-1.8529467438145533,-1.4649805895446282,-1.3049642718100818,0,5,1,0.938171308787541,0.8970151510485374,2.0
396,396,2013,CSK,MI,0,0,"Eden Gardens, Kolkata",8:00 PM,Kumar Dharmasena,Simon Taufel,Chettithody Shamshuddin,Ranjan Madugalle,"['Michael Hussey', 'Murali Vijay', 'Suresh Raina', 'MS Dhoni', 'Ravindra Jadeja', 'S Badrinath', 'Dwayne Bravo', 'Albie Morkel', 'Chris Morris', 'Ravichandran Ashwin', 'Mohit Sharma']","['Dwayne Smith', 'Aditya Tare', 'Dinesh Karthik', 'Rohit Sharma', 'Kieron Pollard', 'Ambati Rayudu', 'Harbhajan Singh', 'Rishi Dhawan', 'Mitchell Johnson', 'Lasith Malinga', 'Pragyan Ojha']",0.6060606060606061,0.3232323232323233,0.2929292929292929,0.3636363636363637,0.2525252525252525,4.9299665848990974,6.743062707550867,10.627356958848136,1.0077417179214592,-0.8722125047369047,-0.9162711123803466,0.5833333333333334,0.3125,0.28125,0.3229166666666667,0.2708333333333333,6.178337684584596,5.961715402538951,8.689561329451097,-0.8114134149471592,0.4960910392143533,-2.6187957810647897,5,5,0,0.942924075557434,0.9344316081380379,2.0
397,397,2014,MI,KKR,0,0,"Sheikh Zayed Stadium, Abu Dhabi",6:30 PM,Marais Erasmus,Richard Illingworth,Billy Bowden,Andy Pycroft,"['Rohit Sharma', 'Michael Hussey', 'Aditya Tare', 'Ambati Rayudu', 'CM Gautam', 'Kieron Pollard', 'Corey Anderson', 'Harbhajan Singh', 'Lasith Malinga', 'Zaheer Khan', 'Pragyan Ojha']","['Gautam Gambhir', 'Jacques Kallis', 'Manish Pandey', 'Robin Uthappa', 'Shakib Al Hasan', 'Yusuf Pathan', 'Suryakumar Yadav', 'Piyush Chawla', 'Vinay Kumar', 'Sunil Narine', 'Morne Morkel']",0.5876288659793815,0.31958762886597936,0.27835051546391754,0.32989690721649484,0.26804123711340205,3.993183118708576,4.320369690112901,5.1073388217721005,0.6223997545886328,1.1465422554781408,-1.6731714738464123,0.4777777777777778,0.26666666666666666,0.2222222222222222,0.2222222222222222,0.26666666666666666,3.980258167337584,5.255116452571112,6.1077345004784585,0.9253401083698316,2.213313524850209,-4.853661771778829,10,0,0,0.9357323796470264,0.9367782896523796,2.0
398,398,2014,DC,RCB,0,1,"Sharjah Cricket Stadium, Sharjah",6:30 PM,Aleem Dar,Sundaram Ravi,Vineet Kulkarni,Graeme Labrooy,"['Murali Vijay', 'Mayank Agarwal', 'Dinesh Karthik', 'Jean-Paul Duminy', 'Ross Taylor', 'Manoj Tiwary', 'James Neesham', 'Wayne Parnell', 'Shahbaz Nadeem', 'Rahul Sharma', 'Mohammed Shami']","['Parthiv Patel', 'Nic Maddinson', 'Virat Kohli', 'Yuvraj Singh', 'AB de Villiers', 'Albie Morkel', 'Sachin Rana', 'Ashok Dinda', 'Mitchell Starc', 'Yuzvendra Chahal', 'Varun Aaron']",0.4673913043478261,0.2391304347826087,0.2391304347826087,0.16304347826086954,0.31521739130434784,-0.005122061108909004,1.562707067343956,4.535580111766543,-3.5555319935099003,1.4382393316688442,-1.3530712583440438,0.5157894736842106,0.22105263157894736,0.30526315789473685,0.2,0.3263157894736842,1.593423344462979,1.3381294943550703,1.9128686335400231,1.9164151739079496,1.1971736978377232,-0.5455004146124612,0,5,0,0.9115328926357036,0.9050881002391038,2.0
399,399,2014,CSK,KXIP,1,0,"Sheikh Zayed Stadium, Abu Dhabi",2:30 PM,Richard Illingworth,Chettithody Shamshuddin,Billy Bowden,Andy Pycroft,"['Faf du Plessis', 'Brendon McCullum', 'Suresh Raina', 'Dwayne Smith', 'MS Dhoni', 'Dwayne Bravo', 'Ravichandran Ashwin', 'Ravindra Jadeja', 'Pawan Negi', 'Ashish Nehra', 'Mohit Sharma']","['Virender Sehwag', 'Cheteshwar Pujara', 'David Miller', 'Glenn Maxwell', 'George Bailey', 'Wriddhiman Saha', 'Mitchell Johnson', 'Axar Patel', 'Rishi Dhawan', 'Parvinder Awana', 'Lakshmipathy Balaji']",0.6,0.32,0.29,0.36,0.25,3.2859215116621376,3.688933415865904,7.320622105419424,0.6141407723845451,-2.1396632824490758,-1.4730489499824275,0.4945054945054945,0.2307692307692308,0.27472527472527475,0.2087912087912088,0.2967032967032967,1.447946232434124,1.2187756536488568,1.5411605783518298,-2.0472691188518417,1.430918619122897,-3.554085372307984,0,10,0,0.9440274829178356,0.9216104472977248,2.0
400,400,2014,SRH,RR,0,1,"Sheikh Zayed Stadium, Abu Dhabi",6:30 PM,Billy Bowden,Richard Illingworth,Chettithody Shamshuddin,Andy Pycroft,"['Aaron Finch', 'Shikhar Dhawan', 'David Warner', 'Venugopal Rao', 'Lokesh Rahul', 'Daren Sammy', 'Karn Sharma', 'Amit Mishra', 'Bhuvneshwar Kumar', 'Dale Steyn', 'Ishant Sharma']","['Ajinkya Rahane', 'Shane Watson', 'Sanju Samson', 'Stuart Binny', 'Brad Hodge', 'Abhishek Nayar', 'James Faulkner', 'Rajat Bhatia', 'Kane Richardson', 'Dhawal Kulkarni', 'Pravin Tambe']",0.5789473684210527,0.10526315789473684,0.5263157894736842,0.2631578947368421,0.3684210526315789,6.823368486813807,6.5969152337645385,8.609185044564457,-2.3997302165434977,-0.7635498714043368,-4.339272394664291,0.5434782608695652,0.3043478260869565,0.25,0.21739130434782608,0.33695652173913043,1.503312817414722,2.789247250832544,4.014935697155538,1.0508713826118523,-3.725280140726317,-0.036229504133658885,0,0,0,0.9050881002391038,0.8991254563788879,2.0
401,401,2014,RCB,MI,1,1,"Dubai International Cricket Stadium , Dubai",2:30 PM,Aleem Dar,Anil Chaudhary,Vineet Kulkarni,Graeme Labrooy,"['Nic Maddinson', 'Parthiv Patel', 'Virat Kohli', 'Yuvraj Singh', 'AB de Villiers', 'Albie Morkel', 'Sachin Rana', 'Mitchell Starc', 'Varun Aaron', 'Yuzvendra Chahal', 'Ashok Dinda']","['Michael Hussey', 'Aditya Tare', 'Ambati Rayudu', 'Rohit Sharma', 'Kieron Pollard', 'Corey Anderson', 'Harbhajan Singh', 'Lasith Malinga', 'Zaheer Khan', 'Pragyan Ojha', 'Jasprit Bumrah']",0.5208333333333334,0.22916666666666666,0.3020833333333333,0.19791666666666666,0.3333333333333333,1.593423344462979,1.33812949435507,1.9128686335400242,1.9164151739079496,1.1971736978377232,-0.5455004146124611,0.5816326530612245,0.3163265306122449,0.2755102040816326,0.32653061224489793,0.2653061224489796,3.0486583429720584,2.8837444430593795,4.684287826663347,1.3198290014955565,0.6655556695921393,-1.1613282453405052,10,0,1,0.9009773381191816,0.9369952639595804,2.0
402,402,2014,KKR,DC,1,0,"Dubai International Cricket Stadium , Dubai",6:30 PM,Aleem Dar,Vineet Kulkarni,Anil Chaudhary,Graeme Labrooy,"['Gautam Gambhir', 'Jacques Kallis', 'Manish Pandey', 'Robin Uthappa', 'Shakib Al Hasan', 'Yusuf Pathan', 'Suryakumar Yadav', 'Piyush Chawla', 'Vinay Kumar', 'Sunil Narine', 'Morne Morkel']","['Mayank Agarwal', 'Murali Vijay', 'Dinesh Karthik', 'Jean-Paul Duminy', 'Ross Taylor', 'Manoj Tiwary', 'James Neesham', 'Shahbaz Nadeem', 'Nathan Coulter-Nile', 'Mohammed Shami', 'Jaydev Unadkat']",0.4835164835164835,0.27472527472527475,0.21978021978021967,0.2307692307692308,0.2637362637362637,3.980258167337584,5.255116452571112,6.1077345004784585,0.9253401083698316,2.213313524850209,-4.853661771778829,0.4623655913978494,0.23655913978494625,0.23655913978494625,0.16129032258064516,0.3118279569892473,-0.7310498011479429,0.44269897928620905,1.6536603607358007,-3.587136543544468,4.2182133436505325,-1.6515560051235891,5,0,0,0.9381164657497648,0.9133406864038972,2.0
403,403,2014,RR,KXIP,0,1,"Sharjah Cricket Stadium, Sharjah",6:30 PM,Billy Bowden,Marais Erasmus,Sundaram Ravi,Andy Pycroft,"['Ajinkya Rahane', 'Abhishek Nayar', 'Sanju Samson', 'Shane Watson', 'Stuart Binny', 'Steven Smith', 'Rajat Bhatia', 'James Faulkner', 'Kane Richardson', 'Pravin Tambe', 'Dhawal Kulkarni']","['Virender Sehwag', 'Cheteshwar Pujara', 'Glenn Maxwell', 'David Miller', 'George Bailey', 'Wriddhiman Saha', 'Axar Patel', 'Mitchell Johnson', 'Lakshmipathy Balaji', 'Parvinder Awana', 'Murali Kartik']",0.5483870967741935,0.3118279569892473,0.24731182795698925,0.21505376344086025,0.3440860215053764,1.7171665525035196,2.679819874607351,4.277338651511674,1.9361052257185063,-3.7153233198731663,0.6681582322137269,0.5,0.2282608695652173,0.2826086956521739,0.2065217391304348,0.3043478260869565,-0.03653488661681725,-0.4421441563651748,-0.9429386380840132,-0.013199595006857969,1.6441815117643328,-2.3078204050131017,5,10,0,0.8948393168143698,0.9174754199999876,2.0
404,404,2014,CSK,DC,1,0,"Sheikh Zayed Stadium, Abu Dhabi",6:30 PM,Richard Illingworth,Chettithody Shamshuddin,Kumar Dharmasena,Graeme Labrooy,"['Dwayne Smith', 'Brendon McCullum', 'Suresh Raina', 'Faf du Plessis', 'MS Dhoni', 'Mithun Manhas', 'Ravindra Jadeja', 'Ravichandran Ashwin', 'Mohit Sharma', 'Ben Hilfenhaus', 'Ishwar Pandey']","['Mayank Agarwal', 'Murali Vijay', 'Dinesh Karthik', 'Jean-Paul Duminy', 'Manoj Tiwary', 'Ross Taylor', 'James Neesham', 'Nathan Coulter-Nile', 'Shahbaz Nadeem', 'Mohammed Shami', 'Jaydev Unadkat']",0.594059405940594,0.31683168316831684,0.2871287128712871,0.3564356435643564,0.2475247524752475,4.018881886026272,5.171754228114388,8.299305647289987,-2.6250107038386687,-0.2434882881316009,-1.9173786954742853,0.4680851063829787,0.2340425531914893,0.2446808510638297,0.1595744680851064,0.3191489361702128,-0.7310498011479429,0.44269897928620905,1.6536603607358007,-3.587136543544468,4.2182133436505325,-1.6515560051235891,0,5,1,0.9450995128344264,0.9092103404456698,2.0
405,405,2014,KXIP,SRH,0,1,"Sharjah Cricket Stadium, Sharjah",6:30 PM,Marais Erasmus,Sundaram Ravi,Billy Bowden,Andy Pycroft,"['Cheteshwar Pujara', 'Virender Sehwag', 'Wriddhiman Saha', 'Glenn Maxwell', 'David Miller', 'George Bailey', 'Axar Patel', 'Rishi Dhawan', 'Mitchell Johnson', 'Lakshmipathy Balaji', 'Sandeep Sharma']","['Shikhar Dhawan', 'Aaron Finch', 'David Warner', 'Lokesh Rahul', 'Venugopal Rao', 'Daren Sammy', 'Irfan Pathan', 'Karn Sharma', 'Amit Mishra', 'Dale Steyn', 'Bhuvneshwar Kumar']",0.5053763440860215,0.23655913978494625,0.27956989247311825,0.2043010752688172,0.3118279569892473,3.034309963528924,3.120098102401226,4.6315111659967485,-2.5746700104348634,-0.16853973509215892,-2.453611005126288,0.55,0.1,0.5,0.25,0.35,6.902651856749403,6.653048752054146,7.491533324321817,-1.120913621098755,-0.531946309603337,-3.4117841170090286,10,0,1,0.9133406864038972,0.9139311852712282,2.0
406,406,2014,RR,CSK,1,1,"Dubai International Cricket Stadium , Dubai",6:30 PM,Kumar Dharmasena,Richard Illingworth,Chettithody Shamshuddin,Graeme Labrooy,"['Abhishek Nayar', 'Ajinkya Rahane', 'Sanju Samson', 'Shane Watson', 'Stuart Binny', 'Steven Smith', 'James Faulkner', 'Rajat Bhatia', 'Tim Southee', 'Pravin Tambe', 'Dhawal Kulkarni']","['Brendon McCullum', 'Dwayne Smith', 'Suresh Raina', 'Faf du Plessis', 'MS Dhoni', 'Mithun Manhas', 'Ravindra Jadeja', 'Ravichandran Ashwin', 'Mohit Sharma', 'Ben Hilfenhaus', 'Ishwar Pandey']",0.5425531914893617,0.30851063829787234,0.2446808510638297,0.2127659574468085,0.3404255319148936,1.8201540259190367,2.5876716139207288,4.512296911977665,1.3494422381649585,-2.927101238332289,0.009767233888698018,0.5980392156862745,0.3235294117647059,0.2843137254901961,0.3627450980392157,0.24509803921568624,4.018881886026272,5.171754228114388,8.299305647289987,-2.6250107038386687,-0.2434882881316009,-1.9173786954742853,0,5,0,0.8969459997012564,0.946141331728258,2.0
407,407,2014,RCB,KKR,1,1,"Sharjah Cricket Stadium, Sharjah",6:30 PM,Aleem Dar,Vineet Kulkarni,Anil Chaudhary,Andy Pycroft,"['Parthiv Patel', 'Virat Kohli', 'Yuvraj Singh', 'AB de Villiers', 'Albie Morkel', 'Yogesh Takawale', 'Mitchell Starc', 'Yuzvendra Chahal', 'Ashok Dinda', 'Varun Aaron', 'Muttiah Muralitharan']","['Gautam Gambhir', 'Jacques Kallis', 'Manish Pandey', 'Robin Uthappa', 'Yusuf Pathan', 'Chris Lynn', 'Suryakumar Yadav', 'Vinay Kumar', 'Sunil Narine', 'Morne Morkel', 'Umesh Yadav']",0.5257731958762887,0.2371134020618557,0.29896907216494845,0.1958762886597938,0.3402061855670103,0.4901255012101191,-0.005629665041109844,1.0459413056482474,3.25926150029113,1.403183509441429,0.575739266500569,0.4782608695652174,0.2717391304347826,0.21739130434782608,0.2282608695652173,0.2608695652173913,3.2190616775192167,4.487612390865335,5.669948624379754,0.8980270056533426,2.1004097820338186,-4.9111371285824434,10,0,0,0.8968811083163691,0.9394130628134756,2.0
408,408,2014,SRH,DC,1,0,"Dubai International Cricket Stadium , Dubai",2:30 PM,Marais Erasmus,Sundaram Ravi,Billy Bowden,Graeme Labrooy,"['Shikhar Dhawan', 'Aaron Finch', 'David Warner', 'Lokesh Rahul', 'Venugopal Rao', 'Naman Ojha', 'Daren Sammy', 'Karn Sharma', 'Amit Mishra', 'Dale Steyn', 'Bhuvneshwar Kumar']","['Murali Vijay', 'Quinton de Kock', 'Dinesh Karthik', 'Kevin Pietersen', 'Jean-Paul Duminy', 'Manoj Tiwary', 'Laxmi Shukla', 'Wayne Parnell', 'Shahbaz Nadeem', 'Jaydev Unadkat', 'Mohammed Shami']",0.5238095238095238,0.09523809523809523,0.4761904761904762,0.2380952380952381,0.3333333333333333,6.351253218571409,5.9015360362443925,6.2793354118735785,-3.3901617535297546,1.5388968030013663,-5.307506020003816,0.4631578947368421,0.23157894736842105,0.24210526315789474,0.15789473684210525,0.3157894736842105,-2.8133301917510694,-2.08916942777417,0.14224008931439502,-1.6514379285580274,0.6061574183233254,-0.4240028485390788,0,0,1,0.9216104472977248,0.9110244025134012,2.0
409,409,2014,CSK,MI,0,0,"Dubai International Cricket Stadium , Dubai",6:30 PM,Billy Bowden,Marais Erasmus,Sundaram Ravi,Graeme Labrooy,"['Dwayne Smith', 'Brendon McCullum', 'Suresh Raina', 'Faf du Plessis', 'MS Dhoni', 'Mithun Manhas', 'Ravindra Jadeja', 'Ravichandran Ashwin', 'Ben Hilfenhaus', 'Mohit Sharma', 'Ishwar Pandey']","['Aditya Tare', 'Michael Hussey', 'Ambati Rayudu', 'Rohit Sharma', 'Kieron Pollard', 'Corey Anderson', 'CM Gautam', 'Harbhajan Singh', 'Pragyan Ojha', 'Zaheer Khan', 'Lasith Malinga']",0.6019417475728155,0.32038834951456313,0.2912621359223301,0.36893203883495146,0.2427184466019417,4.018881886026272,5.171754228114388,8.299305647289987,-2.6250107038386687,-0.2434882881316009,-1.9173786954742853,0.5757575757575758,0.31313131313131315,0.2727272727272727,0.3232323232323233,0.26262626262626265,3.993183118708576,4.320369690112901,5.107338821772101,0.6223997545886326,1.1465422554781408,-1.6731714738464123,10,0,1,0.94715405290306,0.9382217007464492,2.0
410,410,2014,RR,RCB,1,1,"Sheikh Zayed Stadium, Abu Dhabi",2:30 PM,Kumar Dharmasena,Chettithody Shamshuddin,Richard Illingworth,Andy Pycroft,"['Ajinkya Rahane', 'Abhishek Nayar', 'Sanju Samson', 'Shane Watson', 'Stuart Binny', 'Karun Nair', 'Steven Smith', 'Rajat Bhatia', 'Tim Southee', 'Pravin Tambe', 'Kane Richardson']","['Yogesh Takawale', 'Parthiv Patel', 'Virat Kohli', 'Yuvraj Singh', 'AB de Villiers', 'Albie Morkel', 'Sachin Rana', 'Mitchell Starc', 'Ravi Rampaul', 'Yuzvendra Chahal', 'Ashok Dinda']",0.5368421052631579,0.30526315789473685,0.24210526315789474,0.21052631578947367,0.3368421052631579,2.409892526301555,3.268821444447942,5.0089727357709535,1.31354230037654,-2.848050436349443,1.7696988401897251,0.5204081632653061,0.2346938775510204,0.2959183673469388,0.19387755102040816,0.33673469387755106,1.5941936057839925,1.3268781577791091,1.6357731162695517,1.9903724351380627,1.0787407690422102,-1.0846936491584045,0,0,1,0.8989912348382941,0.8988651635086975,2.0
411,411,2014,KKR,KXIP,1,1,"Sheikh Zayed Stadium, Abu Dhabi",6:30 PM,Kumar Dharmasena,Richard Illingworth,Chettithody Shamshuddin,Andy Pycroft,"['Gautam Gambhir', 'Jacques Kallis', 'Manish Pandey', 'Chris Lynn', 'Robin Uthappa', 'Yusuf Pathan', 'Suryakumar Yadav', 'Morne Morkel', 'Piyush Chawla', 'Sunil Narine', 'Umesh Yadav']","['Cheteshwar Pujara', 'Virender Sehwag', 'Glenn Maxwell', 'David Miller', 'George Bailey', 'Wriddhiman Saha', 'Axar Patel', 'Mitchell Johnson', 'Rishi Dhawan', 'Lakshmipathy Balaji', 'Sandeep Sharma']",0.4838709677419355,0.26881720430107525,0.2258064516129032,0.23655913978494625,0.25806451612903225,2.9862373977519328,4.040380465129976,5.6664909704511395,1.4897946779058897,2.325727407058734,-4.288412185004451,0.5106382978723404,0.2340425531914893,0.2872340425531915,0.2127659574468085,0.30851063829787234,3.034309963528924,3.120098102401226,4.6315111659967485,-2.5746700104348634,-0.16853973509215914,-2.453611005126288,5,10,0,0.9406697661590896,0.9150945083826167,2.0
